mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	3	61/12	61/12	0.08333333333333333	13/48	13/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	76
3	3	31/6	31/6	0.08333333333333333	7/24	7/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	77
3	3	21/4	21/4	0.08333333333333333	5/16	5/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	78
3	3	16/3	16/3	0.08333333333333333	1/3	1/3	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	79
3	3	16/3	16/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		7	73	C#5	5	61
3	3	16/3	16/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		8	80	G#5	5	61
3	3	65/12	65/12	0.08333333333333333	17/48	17/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	80
3	3	11/2	11/2	0.08333333333333333	3/8	3/8	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	81
3	3	67/12	67/12	0.08333333333333333	19/48	19/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	82
3	3	17/3	17/3	0.08333333333333333	5/12	5/12	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	83
3	3	17/3	17/3	0.3333333333333333	5/12	5/12	2/4	1	1	1/12			1/8	2/3		4	76	E5	5	62
3	3	17/3	17/3	0.3333333333333333	5/12	5/12	2/4	1	1	1/12			1/8	2/3		6	78	F#5	5	62
3	3	23/4	23/4	0.08333333333333333	7/16	7/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	84
3	3	35/6	35/6	0.08333333333333333	11/24	11/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	85
3	3	71/12	71/12	0.08333333333333333	23/48	23/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	86
4	4	6	6	0.08333333333333333	0	0	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	93
4	4	6	6	0.5	0	0	2/4	1	1	1/8			1/8	1		3	81	A5	5	87
4	4	6	6	0.5	0	0	2/4	1	1	1/8			1/8	1		4	88	E6	6	87
4	4	73/12	73/12	0.08333333333333333	1/48	1/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	94
4	4	37/6	37/6	0.08333333333333333	1/24	1/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	95
4	4	25/4	25/4	0.08333333333333333	1/16	1/16	2/4	2	1	1/48			1/32	2/3		8	68	G#4	4	96
4	4	25/4	25/4	0.6666666666666666	1/16	1/16	2/4	2	2	1/6			1/4	2/3		8	68	G#4	4	117
4	4	19/3	19/3	0.08333333333333333	1/12	1/12	2/4	2	1	1/48			1/32	2/3		7	73	C#5	5	97
4	4	77/12	77/12	0.08333333333333333	5/48	5/48	2/4	2	1	1/48			1/32	2/3		4	76	E5	5	98
4	4	13/2	13/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1	1	8	80	G#5	5	88
4	4	13/2	13/2	0.08333333333333333	1/8	1/8	2/4	2	1	1/48			1/32	2/3		3	81	A5	5	99
4	4	13/2	13/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1	1	7	85	C#6	6	88
4	4	79/12	79/12	0.08333333333333333	7/48	7/48	2/4	2	1	1/48			1/32	2/3		4	76	E5	5	100
4	4	20/3	20/3	0.08333333333333333	1/6	1/6	2/4	2	1	1/48			1/32	2/3		7	73	C#5	5	101
4	4	27/4	27/4	0.08333333333333333	3/16	3/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	102
4	4	41/6	41/6	0.08333333333333333	5/24	5/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	103
4	4	83/12	83/12	0.08333333333333333	11/48	11/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	104
4	4	7	7	0.08333333333333333	1/4	1/4	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	105
4	4	7	7	1.0	1/4	1/4	2/4	1	2	1/4			1/4	1	1	7	73	C#5	5	92
4	4	7	7	0.3333333333333333	1/4	1/4	2/4	1	1	1/12			1/8	2/3	-1	8	80	G#5	5	89
4	4	7	7	0.3333333333333333	1/4	1/4	2/4	1	1	1/12			1/8	2/3	-1	7	85	C#6	6	89
4	4	85/12	85/12	0.08333333333333333	13/48	13/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	106
4	4	43/6	43/6	0.08333333333333333	7/24	7/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	107
4	4	29/4	29/4	0.08333333333333333	5/16	5/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	108
4	4	22/3	22/3	0.08333333333333333	1/3	1/3	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	109
4	4	22/3	22/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		7	73	C#5	5	90
4	4	22/3	22/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		8	80	G#5	5	90
4	4	89/12	89/12	0.08333333333333333	17/48	17/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	110
4	4	15/2	15/2	0.08333333333333333	3/8	3/8	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	111
4	4	91/12	91/12	0.08333333333333333	19/48	19/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	112
4	4	23/3	23/3	0.08333333333333333	5/12	5/12	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	113
4	4	23/3	23/3	0.3333333333333333	5/12	5/12	2/4	1	1	1/12			1/8	2/3		4	76	E5	5	91
4	4	23/3	23/3	0.3333333333333333	5/12	5/12	2/4	1	1	1/12			1/8	2/3		6	78	F#5	5	91
4	4	31/4	31/4	0.08333333333333333	7/16	7/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	114
4	4	47/6	47/6	0.08333333333333333	11/24	11/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	115
4	4	95/12	95/12	0.08333333333333333	23/48	23/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	116
5	5	8	8	0.08333333333333333	0	0	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	121
5	5	8	8	1.0	0	0	2/4	1	2	1/4			1/4	1	-1	7	73	C#5	5	120
5	5	8	8	0.5	0	0	2/4	1	1	1/8			1/8	1		3	81	A5	5	118
5	5	8	8	0.5	0	0	2/4	1	1	1/8			1/8	1		4	88	E6	6	118
5	5	97/12	97/12	0.08333333333333333	1/48	1/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	122
5	5	49/6	49/6	0.08333333333333333	1/24	1/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	123
5	5	33/4	33/4	0.08333333333333333	1/16	1/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	124
5	5	25/3	25/3	0.08333333333333333	1/12	1/12	2/4	2	1	1/48			1/32	2/3		7	73	C#5	5	125
5	5	101/12	101/12	0.08333333333333333	5/48	5/48	2/4	2	1	1/48			1/32	2/3		4	76	E5	5	126
5	5	17/2	17/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1	1	8	80	G#5	5	119
5	5	17/2	17/2	0.08333333333333333	1/8	1/8	2/4	2	1	1/48			1/32	2/3		3	81	A5	5	127
5	5	17/2	17/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1	1	7	85	C#6	6	119
5	5	103/12	103/12	0.08333333333333333	7/48	7/48	2/4	2	1	1/48			1/32	2/3		4	76	E5	5	128
5	5	26/3	26/3	0.08333333333333333	1/6	1/6	2/4	2	1	1/48			1/32	2/3		7	73	C#5	5	129
5	5	35/4	35/4	0.08333333333333333	3/16	3/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	130
5	5	53/6	53/6	0.08333333333333333	5/24	5/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	131
5	5	107/12	107/12	0.08333333333333333	11/48	11/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	132
6	6	9	9	0.08333333333333333	0	1/4	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	136
6	6	9	9	0.3333333333333333	0	1/4	2/4	1	1	1/12			1/8	2/3	-1	8	80	G#5	5	133
6	6	9	9	0.3333333333333333	0	1/4	2/4	1	1	1/12			1/8	2/3	-1	7	85	C#6	6	133
6	6	109/12	109/12	0.08333333333333333	1/48	13/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	137
6	6	55/6	55/6	0.08333333333333333	1/24	7/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	138
6	6	37/4	37/4	0.08333333333333333	1/16	5/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	139
6	6	28/3	28/3	0.08333333333333333	1/12	1/3	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	140
6	6	28/3	28/3	0.3333333333333333	1/12	1/3	2/4	1	1	1/12			1/8	2/3		7	73	C#5	5	134
6	6	28/3	28/3	0.3333333333333333	1/12	1/3	2/4	1	1	1/12			1/8	2/3		8	80	G#5	5	134
6	6	113/12	113/12	0.08333333333333333	5/48	17/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	141
6	6	19/2	19/2	0.08333333333333333	1/8	3/8	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	142
6	6	115/12	115/12	0.08333333333333333	7/48	19/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	143
6	6	29/3	29/3	0.08333333333333333	1/6	5/12	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	144
6	6	29/3	29/3	0.3333333333333333	1/6	5/12	2/4	1	1	1/12			1/8	2/3		4	76	E5	5	135
6	6	29/3	29/3	0.3333333333333333	1/6	5/12	2/4	1	1	1/12			1/8	2/3		6	78	F#5	5	135
6	6	39/4	39/4	0.08333333333333333	3/16	7/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	145
6	6	59/6	59/6	0.08333333333333333	5/24	11/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	146
6	6	119/12	119/12	0.08333333333333333	11/48	23/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	147
7	7	10	10	0.08333333333333333	0	0	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	154
7	7	10	10	0.5	0	0	2/4	1	1	1/8			1/8	1		3	81	A5	5	148
7	7	10	10	0.5	0	0	2/4	1	1	1/8			1/8	1		4	88	E6	6	148
7	7	121/12	121/12	0.08333333333333333	1/48	1/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	155
7	7	61/6	61/6	0.08333333333333333	1/24	1/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	156
7	7	41/4	41/4	0.08333333333333333	1/16	1/16	2/4	2	1	1/48			1/32	2/3		8	68	G#4	4	157
7	7	41/4	41/4	0.6666666666666666	1/16	1/16	2/4	2	2	1/6			1/4	2/3		8	68	G#4	4	178
7	7	31/3	31/3	0.08333333333333333	1/12	1/12	2/4	2	1	1/48			1/32	2/3		7	73	C#5	5	158
7	7	125/12	125/12	0.08333333333333333	5/48	5/48	2/4	2	1	1/48			1/32	2/3		4	76	E5	5	159
7	7	21/2	21/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1	1	8	80	G#5	5	149
7	7	21/2	21/2	0.08333333333333333	1/8	1/8	2/4	2	1	1/48			1/32	2/3		3	81	A5	5	160
7	7	21/2	21/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1	1	7	85	C#6	6	149
7	7	127/12	127/12	0.08333333333333333	7/48	7/48	2/4	2	1	1/48			1/32	2/3		4	76	E5	5	161
7	7	32/3	32/3	0.08333333333333333	1/6	1/6	2/4	2	1	1/48			1/32	2/3		7	73	C#5	5	162
7	7	43/4	43/4	0.08333333333333333	3/16	3/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	163
7	7	65/6	65/6	0.08333333333333333	5/24	5/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	164
7	7	131/12	131/12	0.08333333333333333	11/48	11/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	165
7	7	11	11	0.08333333333333333	1/4	1/4	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	166
7	7	11	11	1.0	1/4	1/4	2/4	1	2	1/4			1/4	1		7	73	C#5	5	153
7	7	11	11	0.3333333333333333	1/4	1/4	2/4	1	1	1/12			1/8	2/3	-1	8	80	G#5	5	150
7	7	11	11	0.3333333333333333	1/4	1/4	2/4	1	1	1/12			1/8	2/3	-1	7	85	C#6	6	150
7	7	133/12	133/12	0.08333333333333333	13/48	13/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	167
7	7	67/6	67/6	0.08333333333333333	7/24	7/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	168
7	7	45/4	45/4	0.08333333333333333	5/16	5/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	169
7	7	34/3	34/3	0.08333333333333333	1/3	1/3	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	170
7	7	34/3	34/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		7	73	C#5	5	151
7	7	34/3	34/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		8	80	G#5	5	151
7	7	137/12	137/12	0.08333333333333333	17/48	17/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	171
7	7	23/2	23/2	0.08333333333333333	3/8	3/8	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	172
7	7	139/12	139/12	0.08333333333333333	19/48	19/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	173
7	7	35/3	35/3	0.08333333333333333	5/12	5/12	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	174
7	7	35/3	35/3	0.3333333333333333	5/12	5/12	2/4	1	1	1/12			1/8	2/3		4	76	E5	5	152
7	7	35/3	35/3	0.3333333333333333	5/12	5/12	2/4	1	1	1/12			1/8	2/3		6	78	F#5	5	152
7	7	47/4	47/4	0.08333333333333333	7/16	7/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	175
7	7	71/6	71/6	0.08333333333333333	11/24	11/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	176
7	7	143/12	143/12	0.08333333333333333	23/48	23/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	177
8	8	12	12	0.08333333333333333	0	0	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	185
8	8	12	12	1.0	0	0	2/4	1	2	1/4			1/4	1		7	73	C#5	5	184
8	8	12	12	0.5	0	0	2/4	1	1	1/8			1/8	1		3	81	A5	5	179
8	8	12	12	0.5	0	0	2/4	1	1	1/8			1/8	1		4	88	E6	6	179
8	8	145/12	145/12	0.08333333333333333	1/48	1/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	186
8	8	73/6	73/6	0.08333333333333333	1/24	1/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	187
8	8	49/4	49/4	0.08333333333333333	1/16	1/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	188
8	8	37/3	37/3	0.08333333333333333	1/12	1/12	2/4	2	1	1/48			1/32	2/3		7	73	C#5	5	189
8	8	149/12	149/12	0.08333333333333333	5/48	5/48	2/4	2	1	1/48			1/32	2/3		4	76	E5	5	190
8	8	25/2	25/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1	1	8	80	G#5	5	180
8	8	25/2	25/2	0.08333333333333333	1/8	1/8	2/4	2	1	1/48			1/32	2/3		3	81	A5	5	191
8	8	25/2	25/2	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1	1	7	85	C#6	6	180
8	8	151/12	151/12	0.08333333333333333	7/48	7/48	2/4	2	1	1/48			1/32	2/3		4	76	E5	5	192
8	8	38/3	38/3	0.08333333333333333	1/6	1/6	2/4	2	1	1/48			1/32	2/3		7	73	C#5	5	193
8	8	51/4	51/4	0.08333333333333333	3/16	3/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	194
8	8	77/6	77/6	0.08333333333333333	5/24	5/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	195
8	8	155/12	155/12	0.08333333333333333	11/48	11/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	196
8	8	13	13	0.08333333333333333	1/4	1/4	2/4	2	1	1/48			1/32	2/3		6	54	F#3	3	197
8	8	13	13	0.3333333333333333	1/4	1/4	2/4	1	1	1/12			1/8	2/3	-1	8	80	G#5	5	181
8	8	13	13	0.3333333333333333	1/4	1/4	2/4	1	1	1/12			1/8	2/3	-1	7	85	C#6	6	181
8	8	157/12	157/12	0.08333333333333333	13/48	13/48	2/4	2	1	1/48			1/32	2/3		7	61	C#4	4	198
8	8	79/6	79/6	0.08333333333333333	7/24	7/24	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	199
8	8	53/4	53/4	0.08333333333333333	5/16	5/16	2/4	2	1	1/48			1/32	2/3		3	69	A4	4	200
8	8	40/3	40/3	0.08333333333333333	1/3	1/3	2/4	2	1	1/48			1/32	2/3		4	64	E4	4	201
8	8	40/3	40/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		7	73	C#5	5	182
8	8	40/3	40/3	0.3333333333333333	1/3	1/3	2/4	1	1	1/12			1/8	2/3		8	80	G#5	5	182
